,date,category,sales_rate
,2016-06-27,숙취해소제,49
,2016-06-27,스타킹,14
,2016-06-27,아이스크림,1268
,2016-06-27,마스크,7
,2016-06-27,면도기,14
,2016-06-28,과자,944
,2016-06-28,라면,535
,2016-06-28,맥주,212
,2016-06-28,생리대,49
,2016-06-28,아이스크림,1565
,2016-06-28,탄산음료,91
,2016-06-28,마스크,7
,2016-06-28,면도기,7
,2016-06-28,생수,366
,2016-06-28,숙취해소제,105
,2016-06-28,스타킹,14
,2016-06-29,과자,802
,2016-06-29,라면,635
,2016-06-29,맥주,479
,2016-06-29,아이스크림,1649
,2016-06-29,면도기,7
,2016-06-29,생리대,84
,2016-06-29,생수,282
,2016-06-29,숙취해소제,133
,2016-06-29,스타킹,14
,2016-06-29,우산,7
,2016-06-29,탄산음료,267
,2016-06-30,과자,1001
,2016-06-30,라면,606
,2016-06-30,생수,288
,2016-06-30,아이스크림,1593
,2016-06-30,탄산음료,168
,2016-06-30,맥주,323
,2016-06-30,생리대,42
,2016-06-30,숙취해소제,218
,2016-06-30,스타킹,49
,2016-06-30,우산,169
,2016-07-01,과자,1268
,2016-07-01,라면,768
,2016-07-01,맥주,303
,2016-07-01,생리대,91
,2016-07-01,아이스크림,704
,2016-07-01,우산,281
,2016-07-01,탄산음료,105
,2016-07-01,생수,211
,2016-07-01,숙취해소제,84
,2016-07-01,스타킹,28
,2016-07-01,면도기,7
,2016-07-02,과자,1184
,2016-07-02,라면,556
,2016-07-02,생수,591
,2016-07-02,아이스크림,1296
,2016-07-02,맥주,458
,2016-07-02,면도기,7
,2016-07-02,생리대,70
,2016-07-02,숙취해소제,218
,2016-07-02,우산,28
,2016-07-02,탄산음료,140
,2016-07-02,마스크,7
,2016-07-03,과자,1142
,2016-07-03,마스크,7
,2016-07-03,맥주,366
,2016-07-03,생수,267
,2016-07-03,아이스크림,1613
,2016-07-03,라면,471
,2016-07-03,면도기,21
,2016-07-03,생리대,63
,2016-07-03,숙취해소제,105
,2016-07-03,우산,7
,2016-07-03,탄산음료,147
,2016-07-04,과자,844
,2016-07-04,라면,534
,2016-07-04,생수,204
,2016-07-04,마스크,7
,2016-07-04,맥주,133
,2016-07-04,생리대,63
,2016-07-04,숙취해소제,28
,2016-07-04,스타킹,7
,2016-07-04,아이스크림,881
,2016-07-04,우산,239
,2016-07-04,탄산음료,105
,2016-07-05,과자,958
,2016-07-05,라면,661
,2016-07-05,생수,260
,2016-07-05,아이스크림,782
,2016-07-05,맥주,155
,2016-07-05,생리대,49
,2016-07-05,숙취해소제,84
,2016-07-05,스타킹,21
,2016-07-05,우산,91
,2016-07-05,탄산음료,105
,2016-07-05,마스크,7
,2016-07-06,과자,951
,2016-07-06,라면,373
,2016-07-06,생수,282
,2016-07-06,아이스크림,930
,2016-07-06,탄산음료,133
,2016-07-06,맥주,254
,2016-07-06,생리대,35
,2016-07-06,숙취해소제,134
,2016-07-06,스타킹,21
,2016-07-06,우산,42
,2016-07-07,과자,1014
,2016-07-07,라면,598
,2016-07-07,아이스크림,1480
,2016-07-07,맥주,225
,2016-07-07,생리대,49
,2016-07-07,생수,303
,2016-07-07,숙취해소제,119
,2016-07-07,스타킹,35
,2016-07-07,우산,98
,2016-07-07,탄산음료,112
,2016-07-08,과자,965
,2016-07-08,라면,656
,2016-07-08,맥주,351
,2016-07-08,생수,345
,2016-07-08,아이스크림,1656
,2016-07-08,탄산음료,182
,2016-07-08,생리대,106
,2016-07-08,숙취해소제,240
,2016-07-08,스타킹,42
,2016-07-09,과자,1134
,2016-07-09,라면,457
,2016-07-09,생수,465
,2016-07-09,숙취해소제,274
,2016-07-09,아이스크림,2347
,2016-07-09,맥주,352
,2016-07-09,생리대,84
,2016-07-09,스타킹,42
,2016-07-09,탄산음료,261
,2016-07-09,면도기,7
,2016-07-10,과자,1169
,2016-07-10,생수,330
,2016-07-10,아이스크림,1642
,2016-07-10,라면,471
,2016-07-10,맥주,592
,2016-07-10,생리대,77
,2016-07-10,숙취해소제,105
,2016-07-10,스타킹,14
,2016-07-10,탄산음료,288
,2016-07-11,과자,698
,2016-07-11,마스크,14
,2016-07-11,생리대,91
,2016-07-11,생수,296
,2016-07-11,숙취해소제,49
,2016-07-11,스타킹,14
,2016-07-11,아이스크림,1486
,2016-07-11,탄산음료,204
,2016-07-11,라면,598
,2016-07-11,맥주,197
,2016-07-11,면도기,7
,2016-07-11,우산,70
,2016-07-12,과자,782
,2016-07-12,면도기,14
,2016-07-12,생리대,63
,2016-07-12,생수,380
,2016-07-12,아이스크림,1367
,2016-07-12,탄산음료,154
,2016-07-12,라면,401
,2016-07-12,맥주,295
,2016-07-12,숙취해소제,98
,2016-07-12,우산,28
,2016-07-13,과자,1148
,2016-07-13,라면,527
,2016-07-13,맥주,183
,2016-07-13,생수,331
,2016-07-13,생리대,42
,2016-07-13,숙취해소제,225
,2016-07-13,스타킹,14
,2016-07-13,아이스크림,959
,2016-07-13,우산,7
,2016-07-13,탄산음료,162
,2016-07-14,과자,882
,2016-07-14,맥주,303
,2016-07-14,생수,436
,2016-07-14,아이스크림,1909
,2016-07-14,탄산음료,147
,2016-07-14,라면,478
,2016-07-14,면도기,7
,2016-07-14,생리대,77
,2016-07-14,숙취해소제,141
,2016-07-15,과자,1268
,2016-07-15,라면,528
,2016-07-15,생리대,63
,2016-07-15,생수,598
,2016-07-15,아이스크림,804
,2016-07-15,우산,345
,2016-07-15,탄산음료,182
,2016-07-15,마스크,7
,2016-07-15,맥주,276
,2016-07-15,숙취해소제,134
,2016-07-15,스타킹,14
,2016-07-15,면도기,7
,2016-07-16,과자,1353
,2016-07-16,라면,592
,2016-07-16,생수,204
,2016-07-16,숙취해소제,162
,2016-07-16,아이스크림,1177
,2016-07-16,우산,175
,2016-07-16,마스크,7
,2016-07-16,맥주,261
,2016-07-16,면도기,14
,2016-07-16,생리대,42
,2016-07-16,스타킹,35
,2016-07-16,탄산음료,217
,2016-07-17,과자,1050
,2016-07-17,라면,373
,2016-07-17,면도기,14
,2016-07-17,생수,275
,2016-07-17,아이스크림,1360
,2016-07-17,맥주,324
,2016-07-17,생리대,56
,2016-07-17,숙취해소제,190
,2016-07-17,스타킹,7
,2016-07-17,탄산음료,169
,2016-07-17,마스크,7
,2016-07-18,과자,811
,2016-07-18,라면,472
,2016-07-18,생수,225
,2016-07-18,아이스크림,1373
,2016-07-18,맥주,182
,2016-07-18,면도기,7
,2016-07-18,생리대,91
,2016-07-18,스타킹,7
,2016-07-18,탄산음료,91
,2016-07-18,숙취해소제,35
,2016-07-19,과자,705
,2016-07-19,라면,444
,2016-07-19,맥주,295
,2016-07-19,생수,655
,2016-07-19,아이스크림,1423
,2016-07-19,생리대,77
,2016-07-19,숙취해소제,56
,2016-07-19,스타킹,21
,2016-07-19,탄산음료,175
,2016-07-20,과자,767
,2016-07-20,마스크,7
,2016-07-20,맥주,331
,2016-07-20,생수,267
,2016-07-20,아이스크림,1868
,2016-07-20,라면,479
,2016-07-20,생리대,77
,2016-07-20,숙취해소제,77
,2016-07-20,스타킹,21
,2016-07-20,우산,14
,2016-07-20,탄산음료,155
,2016-07-20,면도기,7
,2016-07-21,과자,964
,2016-07-21,맥주,359
,2016-07-21,생수,282
,2016-07-21,스타킹,35
,2016-07-21,라면,513
,2016-07-21,생리대,42
,2016-07-21,숙취해소제,70
,2016-07-21,아이스크림,1670
,2016-07-21,탄산음료,140
,2016-07-22,과자,964
,2016-07-22,라면,626
,2016-07-22,생수,352
,2016-07-22,스타킹,14
,2016-07-22,아이스크림,1389
,2016-07-22,마스크,7
,2016-07-22,맥주,401
,2016-07-22,생리대,113
,2016-07-22,숙취해소제,261
,2016-07-22,탄산음료,133
,2016-07-22,면도기,7
,2016-07-23,과자,1318
,2016-07-23,라면,521
,2016-07-23,맥주,359
,2016-07-23,생수,394
,2016-07-23,아이스크림,2128
,2016-07-23,우산,289
,2016-07-23,탄산음료,119
,2016-07-23,생리대,84
,2016-07-23,숙취해소제,281
,2016-07-23,스타킹,7
,2016-07-23,면도기,7
,2016-07-24,과자,1128
,2016-07-24,라면,506
,2016-07-24,맥주,451
,2016-07-24,생수,359
,2016-07-24,생리대,63
,2016-07-24,숙취해소제,148
,2016-07-24,아이스크림,1685
,2016-07-24,우산,141
,2016-07-24,탄산음료,175
,2016-07-24,면도기,7
,2016-07-24,마스크,7
,2016-07-25,과자,866
,2016-07-25,라면,339
,2016-07-25,맥주,310
,2016-07-25,생수,374
,2016-07-25,아이스크림,1281
,2016-07-25,탄산음료,133
,2016-07-25,생리대,112
,2016-07-25,숙취해소제,21
,2016-07-25,스타킹,42
,2016-07-26,과자,853
,2016-07-26,생리대,91
,2016-07-26,생수,254
,2016-07-26,아이스크림,1564
,2016-07-26,라면,458
,2016-07-26,맥주,464
,2016-07-26,면도기,7
,2016-07-26,숙취해소제,84
,2016-07-26,스타킹,14
,2016-07-26,탄산음료,133
,2016-07-27,라면,479
,2016-07-27,맥주,373
,2016-07-27,스타킹,14
,2016-07-27,과자,840
,2016-07-27,생리대,35
,2016-07-27,생수,288
,2016-07-27,숙취해소제,105
,2016-07-27,아이스크림,945
,2016-07-27,우산,190
,2016-07-27,탄산음료,105
,2016-07-28,과자,909
,2016-07-28,라면,387
,2016-07-28,생수,268
,2016-07-28,탄산음료,154
,2016-07-28,마스크,7
,2016-07-28,맥주,260
,2016-07-28,면도기,7
,2016-07-28,생리대,56
,2016-07-28,숙취해소제,119
,2016-07-28,스타킹,14
,2016-07-28,아이스크림,1536
,2016-07-28,우산,14
,2016-07-29,과자,1016
,2016-07-29,맥주,337
,2016-07-29,아이스크림,1128
,2016-07-29,우산,295
,2016-07-29,라면,437
,2016-07-29,생리대,84
,2016-07-29,생수,296
,2016-07-29,숙취해소제,197
,2016-07-29,탄산음료,119
,2016-07-29,면도기,14
,2016-07-30,과자,1177
,2016-07-30,라면,499
,2016-07-30,맥주,535
,2016-07-30,아이스크림,1720
,2016-07-30,면도기,21
,2016-07-30,생리대,49
,2016-07-30,생수,529
,2016-07-30,숙취해소제,119
,2016-07-30,스타킹,35
,2016-07-30,우산,14
,2016-07-30,탄산음료,98
,2016-07-30,마스크,7
,2016-07-31,과자,1269
,2016-07-31,라면,513
,2016-07-31,생리대,77
,2016-07-31,생수,450
,2016-07-31,우산,91
,2016-07-31,맥주,521
,2016-07-31,숙취해소제,191
,2016-07-31,스타킹,21
,2016-07-31,아이스크림,1790
,2016-07-31,탄산음료,168
,2016-07-31,면도기,21
,2016-08-01,과자,846
,2016-08-01,라면,569
,2016-08-01,맥주,275
,2016-08-01,탄산음료,147
,2016-08-01,마스크,7
,2016-08-01,생리대,98
,2016-08-01,생수,246
,2016-08-01,숙취해소제,105
,2016-08-01,아이스크림,1643
,2016-08-01,면도기,7
,2016-08-02,라면,366
,2016-08-02,생수,218
,2016-08-02,아이스크림,1473
,2016-08-02,우산,443
,2016-08-02,탄산음료,155
,2016-08-02,과자,875
,2016-08-02,맥주,197
,2016-08-02,면도기,21
,2016-08-02,생리대,70
,2016-08-02,숙취해소제,49
,2016-08-02,스타킹,7
,2016-08-03,과자,950
,2016-08-03,라면,542
,2016-08-03,마스크,14
,2016-08-03,생수,352
,2016-08-03,아이스크림,1789
,2016-08-03,맥주,430
,2016-08-03,생리대,63
,2016-08-03,숙취해소제,126
,2016-08-03,스타킹,7
,2016-08-03,탄산음료,133
,2016-08-03,면도기,7
,2016-08-04,라면,380
,2016-08-04,맥주,288
,2016-08-04,생수,444
,2016-08-04,탄산음료,245
,2016-08-04,과자,966
,2016-08-04,생리대,63
,2016-08-04,숙취해소제,77
,2016-08-04,스타킹,49
,2016-08-04,아이스크림,1620
,2016-08-04,면도기,77
,2016-08-05,과자,1050
,2016-08-05,아이스크림,2184
,2016-08-05,탄산음료,189
,2016-08-05,라면,409
,2016-08-05,맥주,345
,2016-08-05,생리대,77
,2016-08-05,생수,401
,2016-08-05,숙취해소제,211
,2016-08-05,스타킹,7
,2016-08-05,마스크,21
,2016-08-06,과자,973
,2016-08-06,라면,535
,2016-08-06,생수,493
,2016-08-06,마스크,7
,2016-08-06,맥주,578
,2016-08-06,생리대,91
,2016-08-06,숙취해소제,268
,2016-08-06,스타킹,21
,2016-08-06,아이스크림,2058
,2016-08-06,탄산음료,211
,2016-08-06,면도기,14
,2016-08-07,과자,923
,2016-08-07,라면,493
,2016-08-07,아이스크림,2170
,2016-08-07,탄산음료,267
,2016-08-07,맥주,282
,2016-08-07,생리대,77
,2016-08-07,생수,409
,2016-08-07,숙취해소제,282
,2016-08-07,면도기,7
,2016-08-08,과자,670
,2016-08-08,맥주,373
,2016-08-08,생수,570
,2016-08-08,아이스크림,1959
,2016-08-08,탄산음료,140
,2016-08-08,라면,281
,2016-08-08,생리대,77
,2016-08-08,숙취해소제,7
,2016-08-08,스타킹,7
,2016-08-09,라면,450
,2016-08-09,아이스크림,1254
,2016-08-09,우산,254
,2016-08-09,과자,753
,2016-08-09,맥주,141
,2016-08-09,생리대,99
,2016-08-09,생수,296
,2016-08-09,숙취해소제,77
,2016-08-09,탄산음료,261
,2016-08-09,스타킹,7
,2016-08-09,면도기,7
,2016-08-10,과자,895
,2016-08-10,라면,464
,2016-08-10,아이스크림,1839
,2016-08-10,탄산음료,204
,2016-08-10,맥주,275
,2016-08-10,면도기,7
,2016-08-10,생리대,77
,2016-08-10,생수,423
,2016-08-10,숙취해소제,112
,2016-08-10,스타킹,14
,2016-08-11,과자,797
,2016-08-11,라면,472
,2016-08-11,스타킹,35
,2016-08-11,아이스크림,1635
,2016-08-11,맥주,303
,2016-08-11,면도기,7
,2016-08-11,생리대,42
,2016-08-11,생수,394
,2016-08-11,숙취해소제,147
,2016-08-11,탄산음료,197
,2016-08-12,과자,972
,2016-08-12,라면,514
,2016-08-12,아이스크림,1699
,2016-08-12,탄산음료,204
,2016-08-12,맥주,493
,2016-08-12,생리대,105
,2016-08-12,생수,337
,2016-08-12,숙취해소제,211
,2016-08-12,스타킹,14
,2016-08-13,과자,937
,2016-08-13,생리대,106
,2016-08-13,생수,599
,2016-08-13,스타킹,35
,2016-08-13,아이스크림,2022
,2016-08-13,라면,458
,2016-08-13,맥주,613
,2016-08-13,숙취해소제,254
,2016-08-13,탄산음료,183
,2016-08-13,면도기,7
,2016-08-13,마스크,7
,2016-08-14,과자,1240
,2016-08-14,라면,599
,2016-08-14,생리대,105
,2016-08-14,아이스크림,1866
,2016-08-14,탄산음료,239
,2016-08-14,맥주,352
,2016-08-14,생수,395
,2016-08-14,숙취해소제,219
,2016-08-14,스타킹,28
,2016-08-14,우산,21
,2016-08-15,과자,1078
,2016-08-15,라면,458
,2016-08-15,아이스크림,1973
,2016-08-15,탄산음료,246
,2016-08-15,맥주,274
,2016-08-15,생리대,77
,2016-08-15,생수,274
,2016-08-15,숙취해소제,183
,2016-08-16,과자,754
,2016-08-16,라면,499
,2016-08-16,맥주,289
,2016-08-16,생수,338
,2016-08-16,스타킹,42
,2016-08-16,아이스크림,1374
,2016-08-16,탄산음료,218
,2016-08-16,생리대,77
,2016-08-16,숙취해소제,14
,2016-08-17,과자,733
,2016-08-17,라면,493
,2016-08-17,맥주,190
,2016-08-17,아이스크림,1298
,2016-08-17,탄산음료,217
,2016-08-17,마스크,7
,2016-08-17,생리대,21
,2016-08-17,생수,366
,2016-08-17,숙취해소제,126
,2016-08-17,스타킹,7
,2016-08-18,과자,690
,2016-08-18,라면,457
,2016-08-18,아이스크림,1128
,2016-08-18,탄산음료,268
,2016-08-18,맥주,317
,2016-08-18,면도기,7
,2016-08-18,생리대,112
,2016-08-18,생수,295
,2016-08-18,숙취해소제,155
,2016-08-18,스타킹,42
,2016-08-19,과자,1043
,2016-08-19,라면,563
,2016-08-19,생리대,105
,2016-08-19,아이스크림,1698
,2016-08-19,맥주,430
,2016-08-19,생수,339
,2016-08-19,숙취해소제,105
,2016-08-19,스타킹,49
,2016-08-19,우산,49
,2016-08-19,탄산음료,261
,2016-08-19,면도기,7
,2016-08-20,과자,1043
,2016-08-20,라면,471
,2016-08-20,생리대,141
,2016-08-20,생수,464
,2016-08-20,아이스크림,1916
,2016-08-20,맥주,345
,2016-08-20,숙취해소제,317
,2016-08-20,스타킹,7
,2016-08-20,탄산음료,232
,2016-08-21,과자,789
,2016-08-21,맥주,338
,2016-08-21,숙취해소제,133
,2016-08-21,스타킹,14
,2016-08-21,아이스크림,2093
,2016-08-21,탄산음료,268
,2016-08-21,라면,514
,2016-08-21,생리대,113
,2016-08-21,생수,345
,2016-08-21,우산,42
,2016-08-22,과자,789
,2016-08-22,라면,359
,2016-08-22,생수,479
,2016-08-22,맥주,317
,2016-08-22,생리대,42
,2016-08-22,숙취해소제,84
,2016-08-22,스타킹,14
,2016-08-22,아이스크림,1325
,2016-08-22,우산,35
,2016-08-22,탄산음료,240
,2016-08-23,마스크,14
,2016-08-23,맥주,296
,2016-08-23,생수,316
,2016-08-23,우산,133
,2016-08-23,탄산음료,182
,2016-08-23,과자,1043
,2016-08-23,라면,576
,2016-08-23,생리대,84
,2016-08-23,숙취해소제,49
,2016-08-23,아이스크림,993
,2016-08-23,스타킹,7
,2016-08-24,과자,1028
,2016-08-24,라면,408
,2016-08-24,마스크,7
,2016-08-24,맥주,218
,2016-08-24,생수,316
,2016-08-24,숙취해소제,247
,2016-08-24,아이스크림,1436
,2016-08-24,탄산음료,190
,2016-08-24,생리대,35
,2016-08-24,스타킹,7
,2016-08-24,우산,14
,2016-08-25,과자,909
,2016-08-25,라면,387
,2016-08-25,생리대,92
,2016-08-25,탄산음료,161
,2016-08-25,맥주,466
,2016-08-25,생수,268
,2016-08-25,숙취해소제,140
,2016-08-25,스타킹,35
,2016-08-25,아이스크림,1303
,2016-08-25,우산,352
,2016-08-26,과자,1606
,2016-08-26,라면,515
,2016-08-26,맥주,458
,2016-08-26,아이스크림,1121
,2016-08-26,생리대,63
,2016-08-26,생수,317
,2016-08-26,숙취해소제,176
,2016-08-26,우산,91
,2016-08-26,탄산음료,112
,2016-08-26,스타킹,7
,2016-08-27,과자,1233
,2016-08-27,생리대,91
,2016-08-27,생수,429
,2016-08-27,아이스크림,1507
,2016-08-27,라면,352
,2016-08-27,맥주,592
,2016-08-27,숙취해소제,268
,2016-08-27,스타킹,49
,2016-08-27,우산,14
,2016-08-27,탄산음료,190
,2016-08-27,면도기,7
,2016-08-28,과자,1465
,2016-08-28,라면,704
,2016-08-28,맥주,493
,2016-08-28,생수,395
,2016-08-28,우산,655
,2016-08-28,면도기,14
,2016-08-28,생리대,91
,2016-08-28,숙취해소제,169
,2016-08-28,스타킹,14
,2016-08-28,아이스크림,1444
,2016-08-28,탄산음료,112
,2016-08-29,과자,916
,2016-08-29,라면,535
,2016-08-29,아이스크림,993
,2016-08-29,맥주,289
,2016-08-29,생리대,70
,2016-08-29,생수,303
,2016-08-29,숙취해소제,98
,2016-08-29,스타킹,21
,2016-08-29,탄산음료,133
,2016-08-29,면도기,7
,2016-08-30,과자,1029
,2016-08-30,라면,515
,2016-08-30,생수,317
,2016-08-30,탄산음료,176
,2016-08-30,마스크,14
,2016-08-30,맥주,147
,2016-08-30,생리대,84
,2016-08-30,숙취해소제,239
,2016-08-30,스타킹,35
,2016-08-30,아이스크림,564
,2016-08-30,우산,56
,2016-08-31,과자,1212
,2016-08-31,생수,162
,2016-08-31,라면,628
,2016-08-31,맥주,387
,2016-08-31,생리대,63
,2016-08-31,숙취해소제,119
,2016-08-31,스타킹,21
,2016-08-31,아이스크림,761
,2016-08-31,우산,84
,2016-08-31,탄산음료,91
,2016-09-01,과자,838
,2016-09-01,라면,492
,2016-09-01,맥주,296
,2016-09-01,생수,365
,2016-09-01,아이스크림,789
,2016-09-01,탄산음료,196
,2016-09-01,생리대,99
,2016-09-01,숙취해소제,84
,2016-09-01,스타킹,42
,2016-09-02,과자,1086
,2016-09-02,생수,358
,2016-09-02,숙취해소제,212
,2016-09-02,아이스크림,1135
,2016-09-02,탄산음료,175
,2016-09-02,라면,500
,2016-09-02,마스크,14
,2016-09-02,맥주,443
,2016-09-02,면도기,14
,2016-09-02,생리대,77
,2016-09-02,스타킹,49
,2016-09-02,우산,35
,2016-09-03,과자,1169
,2016-09-03,라면,789
,2016-09-03,생수,627
,2016-09-03,아이스크림,1521
,2016-09-03,맥주,458
,2016-09-03,생리대,70
,2016-09-03,숙취해소제,324
,2016-09-03,스타킹,49
,2016-09-03,우산,56
,2016-09-03,탄산음료,261
,2016-09-03,면도기,7
,2016-09-04,과자,1176
,2016-09-04,라면,557
,2016-09-04,맥주,591
,2016-09-04,생수,465
,2016-09-04,숙취해소제,155
,2016-09-04,아이스크림,1465
,2016-09-04,면도기,14
,2016-09-04,생리대,77
,2016-09-04,스타킹,7
,2016-09-04,탄산음료,253
,2016-09-05,과자,803
,2016-09-05,라면,471
,2016-09-05,맥주,154
,2016-09-05,생수,296
,2016-09-05,아이스크림,1332
,2016-09-05,탄산음료,140
,2016-09-05,생리대,42
,2016-09-05,숙취해소제,77
,2016-09-05,스타킹,7
,2016-09-05,마스크,7
,2016-09-05,면도기,7
,2016-09-06,과자,958
,2016-09-06,라면,548
,2016-09-06,생리대,35
,2016-09-06,생수,182
,2016-09-06,아이스크림,768
,2016-09-06,맥주,211
,2016-09-06,면도기,7
,2016-09-06,숙취해소제,56
,2016-09-06,탄산음료,210
,2016-09-07,과자,930
,2016-09-07,라면,450
,2016-09-07,생수,275
,2016-09-07,아이스크림,697
,2016-09-07,탄산음료,175
,2016-09-07,마스크,28
,2016-09-07,맥주,331
,2016-09-07,생리대,49
,2016-09-07,숙취해소제,183
,2016-09-07,스타킹,21
,2016-09-07,우산,63
,2016-09-08,과자,1050
,2016-09-08,라면,655
,2016-09-08,맥주,296
,2016-09-08,생수,232
,2016-09-08,아이스크림,902
,2016-09-08,탄산음료,91
,2016-09-08,생리대,70
,2016-09-08,숙취해소제,112
,2016-09-08,스타킹,21
,2016-09-08,우산,323
,2016-09-08,마스크,7
,2016-09-08,면도기,14
,2016-09-09,과자,987
,2016-09-09,라면,684
,2016-09-09,마스크,7
,2016-09-09,맥주,422
,2016-09-09,생수,288
,2016-09-09,스타킹,35
,2016-09-09,탄산음료,281
,2016-09-09,생리대,77
,2016-09-09,숙취해소제,169
,2016-09-09,아이스크림,852
,2016-09-10,과자,1141
,2016-09-10,라면,690
,2016-09-10,맥주,485
,2016-09-10,생수,529
,2016-09-10,숙취해소제,317
,2016-09-10,스타킹,7
,2016-09-10,아이스크림,1282
,2016-09-10,생리대,70
,2016-09-10,탄산음료,204
,2016-09-10,면도기,7
,2016-09-10,마스크,7
,2016-09-11,과자,1367
,2016-09-11,라면,563
,2016-09-11,맥주,634
,2016-09-11,생리대,77
,2016-09-11,생수,254
,2016-09-11,아이스크림,1338
,2016-09-11,면도기,7
,2016-09-11,숙취해소제,296
,2016-09-11,스타킹,63
,2016-09-11,탄산음료,246
,2016-09-12,과자,854
,2016-09-12,라면,450
,2016-09-12,맥주,303
,2016-09-12,면도기,42
,2016-09-12,생수,310
,2016-09-12,아이스크림,486
,2016-09-12,탄산음료,246
,2016-09-12,생리대,84
,2016-09-12,숙취해소제,56
,2016-09-12,스타킹,21
,2016-09-13,과자,1085
,2016-09-13,라면,457
,2016-09-13,면도기,7
,2016-09-13,생리대,91
,2016-09-13,생수,309
,2016-09-13,아이스크림,853
,2016-09-13,맥주,443
,2016-09-13,숙취해소제,183
,2016-09-13,스타킹,21
,2016-09-13,우산,35
,2016-09-13,탄산음료,126
,2016-09-14,과자,965
,2016-09-14,라면,401
,2016-09-14,생수,374
,2016-09-14,맥주,409
,2016-09-14,생리대,99
,2016-09-14,숙취해소제,119
,2016-09-14,스타킹,21
,2016-09-14,아이스크림,915
,2016-09-14,우산,21
,2016-09-14,탄산음료,133
,2016-09-14,면도기,7
,2016-09-15,과자,1190
,2016-09-15,맥주,719
,2016-09-15,생수,339
,2016-09-15,아이스크림,1332
,2016-09-15,탄산음료,49
,2016-09-15,라면,254
,2016-09-15,생리대,70
,2016-09-15,숙취해소제,98
,2016-09-15,스타킹,7
,2016-09-15,마스크,14
,2016-09-15,면도기,7
,2016-09-16,과자,1072
,2016-09-16,라면,633
,2016-09-16,아이스크림,1318
,2016-09-16,맥주,444
,2016-09-16,면도기,7
,2016-09-16,생리대,49
,2016-09-16,생수,246
,2016-09-16,숙취해소제,155
,2016-09-16,스타킹,21
,2016-09-16,탄산음료,63
,2016-09-17,과자,924
,2016-09-17,생리대,99
,2016-09-17,생수,472
,2016-09-17,아이스크림,852
,2016-09-17,탄산음료,154
,2016-09-17,라면,535
,2016-09-17,맥주,478
,2016-09-17,숙취해소제,261
,2016-09-17,스타킹,21
,2016-09-17,우산,176
,2016-09-18,과자,810
,2016-09-18,라면,478
,2016-09-18,생리대,56
,2016-09-18,맥주,239
,2016-09-18,생수,197
,2016-09-18,숙취해소제,247
,2016-09-18,스타킹,14
,2016-09-18,아이스크림,987
,2016-09-18,탄산음료,196
,2016-09-18,마스크,7
,2016-09-19,과자,683
,2016-09-19,라면,429
,2016-09-19,맥주,295
,2016-09-19,생수,260
,2016-09-19,탄산음료,175
,2016-09-19,마스크,14
,2016-09-19,면도기,14
,2016-09-19,생리대,35
,2016-09-19,숙취해소제,35
,2016-09-19,스타킹,7
,2016-09-19,아이스크림,508
,2016-09-20,과자,924
,2016-09-20,라면,712
,2016-09-20,맥주,204
,2016-09-20,생리대,77
,2016-09-20,생수,295
,2016-09-20,마스크,14
,2016-09-20,숙취해소제,56
,2016-09-20,스타킹,14
,2016-09-20,아이스크림,733
,2016-09-20,탄산음료,154
,2016-09-21,과자,795
,2016-09-21,라면,633
,2016-09-21,생수,324
,2016-09-21,아이스크림,585
,2016-09-21,탄산음료,140
,2016-09-21,마스크,7
,2016-09-21,맥주,168
,2016-09-21,생리대,63
,2016-09-21,숙취해소제,162
,2016-09-21,스타킹,56
,2016-09-21,면도기,78
,2016-09-22,과자,1014
,2016-09-22,라면,464
,2016-09-22,생수,317
,2016-09-22,아이스크림,825
,2016-09-22,탄산음료,147
,2016-09-22,맥주,260
,2016-09-22,생리대,84
,2016-09-22,숙취해소제,140
,2016-09-23,과자,1233
,2016-09-23,라면,682
,2016-09-23,맥주,268
,2016-09-23,생수,458
,2016-09-23,아이스크림,782
,2016-09-23,탄산음료,148
,2016-09-23,생리대,63
,2016-09-23,숙취해소제,190
,2016-09-23,스타킹,42
,2016-09-23,면도기,35
,2016-09-24,과자,1212
,2016-09-24,라면,450
,2016-09-24,생수,437
,2016-09-24,아이스크림,1255
,2016-09-24,맥주,408
,2016-09-24,생리대,63
,2016-09-24,숙취해소제,388
,2016-09-24,스타킹,49
,2016-09-24,탄산음료,126
,2016-09-24,면도기,7
,2016-09-25,과자,1367
,2016-09-25,맥주,380
,2016-09-25,생리대,77
,2016-09-25,생수,295
,2016-09-25,탄산음료,217
,2016-09-25,라면,571
,2016-09-25,마스크,21
,2016-09-25,숙취해소제,310
,2016-09-25,스타킹,7
,2016-09-25,아이스크림,1444
,2016-09-26,과자,831
,2016-09-26,라면,450
,2016-09-26,생수,365
,2016-09-26,탄산음료,126
,2016-09-26,맥주,183
,2016-09-26,생리대,77
,2016-09-26,숙취해소제,98
,2016-09-26,스타킹,49
,2016-09-26,아이스크림,578
,2016-09-26,면도기,28
,2016-09-27,과자,972
,2016-09-27,라면,754
,2016-09-27,아이스크림,485
,2016-09-27,우산,246
,2016-09-27,탄산음료,210
,2016-09-27,맥주,289
,2016-09-27,생리대,35
,2016-09-27,생수,225
,2016-09-27,스타킹,42
,2016-09-27,면도기,7
,2016-09-27,숙취해소제,28
,2016-09-27,마스크,7
,2016-09-28,과자,839
,2016-09-28,라면,520
,2016-09-28,맥주,337
,2016-09-28,생수,246
