,date,category,sales_rate
,2016-06-19,아이스크림,2227
,2016-06-19,탄산음료,324
,2016-06-19,생리대,63
,2016-06-19,스타킹,49
,2016-06-19,면도기,7
,2016-06-19,숙취해소제,21
,2016-06-20,과자,1529
,2016-06-20,라면,1239
,2016-06-20,아이스크림,1937
,2016-06-20,탄산음료,275
,2016-06-20,맥주,359
,2016-06-20,면도기,14
,2016-06-20,생리대,77
,2016-06-20,생수,670
,2016-06-20,숙취해소제,63
,2016-06-20,스타킹,21
,2016-06-21,과자,2001
,2016-06-21,라면,1226
,2016-06-21,맥주,719
,2016-06-21,생수,662
,2016-06-21,아이스크림,1939
,2016-06-21,우산,14
,2016-06-21,탄산음료,217
,2016-06-21,면도기,21
,2016-06-21,생리대,77
,2016-06-21,숙취해소제,239
,2016-06-21,스타킹,42
,2016-06-22,과자,1564
,2016-06-22,라면,1106
,2016-06-22,생수,678
,2016-06-22,아이스크림,1065
,2016-06-22,우산,577
,2016-06-22,탄산음료,486
,2016-06-22,맥주,338
,2016-06-22,면도기,21
,2016-06-22,생리대,98
,2016-06-22,숙취해소제,84
,2016-06-22,스타킹,14
,2016-06-23,과자,1473
,2016-06-23,라면,866
,2016-06-23,생수,436
,2016-06-23,아이스크림,1973
,2016-06-23,맥주,310
,2016-06-23,생리대,127
,2016-06-23,숙취해소제,133
,2016-06-23,스타킹,98
,2016-06-23,우산,28
,2016-06-23,탄산음료,204
,2016-06-23,면도기,7
,2016-06-24,과자,1981
,2016-06-24,라면,1218
,2016-06-24,맥주,654
,2016-06-24,생수,465
,2016-06-24,아이스크림,1339
,2016-06-24,우산,105
,2016-06-24,탄산음료,225
,2016-06-24,마스크,7
,2016-06-24,생리대,148
,2016-06-24,숙취해소제,126
,2016-06-24,스타킹,21
,2016-06-24,면도기,7
,2016-06-25,과자,1938
,2016-06-25,라면,1114
,2016-06-25,아이스크림,1769
,2016-06-25,탄산음료,190
,2016-06-25,맥주,493
,2016-06-25,면도기,21
,2016-06-25,생리대,91
,2016-06-25,생수,683
,2016-06-25,숙취해소제,120
,2016-06-25,스타킹,77
,2016-06-25,우산,7
,2016-06-26,과자,1910
,2016-06-26,라면,872
,2016-06-26,생수,557
,2016-06-26,아이스크림,2459
,2016-06-26,탄산음료,288
,2016-06-26,마스크,21
,2016-06-26,맥주,507
,2016-06-26,생리대,91
,2016-06-26,숙취해소제,63
,2016-06-26,스타킹,14
,2016-06-26,면도기,21
,2016-06-27,과자,1494
,2016-06-27,라면,1135
,2016-06-27,생리대,127
,2016-06-27,아이스크림,1318
,2016-06-27,탄산음료,212
,2016-06-27,마스크,7
,2016-06-27,맥주,310
,2016-06-27,생수,564
,2016-06-27,숙취해소제,70
,2016-06-27,스타킹,14
,2016-06-27,면도기,14
,2016-06-28,과자,1614
,2016-06-28,라면,993
,2016-06-28,맥주,367
,2016-06-28,생수,402
,2016-06-28,아이스크림,2198
,2016-06-28,탄산음료,218
,2016-06-28,생리대,106
,2016-06-28,숙취해소제,141
,2016-06-28,스타킹,28
,2016-06-28,면도기,35
,2016-06-29,과자,1902
,2016-06-29,라면,1191
,2016-06-29,맥주,464
,2016-06-29,아이스크림,1529
,2016-06-29,탄산음료,190
,2016-06-29,생리대,99
,2016-06-29,생수,529
,2016-06-29,숙취해소제,126
,2016-06-29,스타킹,28
,2016-06-29,마스크,7
,2016-06-29,면도기,14
,2016-06-30,과자,1684
,2016-06-30,라면,1373
,2016-06-30,맥주,367
,2016-06-30,생수,337
,2016-06-30,아이스크림,1804
,2016-06-30,탄산음료,161
,2016-06-30,면도기,14
,2016-06-30,생리대,70
,2016-06-30,숙취해소제,119
,2016-06-30,스타킹,7
,2016-06-30,우산,197
,2016-07-01,과자,2135
,2016-07-01,라면,1205
,2016-07-01,생수,466
,2016-07-01,우산,415
,2016-07-01,맥주,408
,2016-07-01,면도기,7
,2016-07-01,생리대,91
,2016-07-01,숙취해소제,119
,2016-07-01,스타킹,28
,2016-07-01,아이스크림,875
,2016-07-01,탄산음료,205
,2016-07-02,과자,2078
,2016-07-02,라면,853
,2016-07-02,생리대,105
,2016-07-02,생수,683
,2016-07-02,스타킹,7
,2016-07-02,아이스크림,1691
,2016-07-02,탄산음료,204
,2016-07-02,맥주,408
,2016-07-02,면도기,21
,2016-07-02,숙취해소제,49
,2016-07-02,마스크,7
,2016-07-03,과자,1839
,2016-07-03,라면,1035
,2016-07-03,생수,415
,2016-07-03,아이스크림,1424
,2016-07-03,탄산음료,183
,2016-07-03,마스크,21
,2016-07-03,맥주,430
,2016-07-03,생리대,91
,2016-07-03,우산,14
,2016-07-03,숙취해소제,28
,2016-07-03,면도기,14
,2016-07-03,스타킹,7
,2016-07-04,과자,1684
,2016-07-04,라면,1049
,2016-07-04,스타킹,35
,2016-07-04,탄산음료,126
,2016-07-04,맥주,415
,2016-07-04,면도기,42
,2016-07-04,생리대,77
,2016-07-04,생수,528
,2016-07-04,숙취해소제,70
,2016-07-04,아이스크림,959
,2016-07-04,우산,549
,2016-07-04,마스크,7
,2016-07-05,과자,1480
,2016-07-05,라면,1247
,2016-07-05,생수,303
,2016-07-05,아이스크림,762
,2016-07-05,마스크,7
,2016-07-05,맥주,352
,2016-07-05,생리대,21
,2016-07-05,숙취해소제,77
,2016-07-05,스타킹,28
,2016-07-05,우산,91
,2016-07-05,탄산음료,98
,2016-07-06,과자,1946
,2016-07-06,라면,1008
,2016-07-06,스타킹,49
,2016-07-06,아이스크림,1359
,2016-07-06,마스크,21
,2016-07-06,맥주,324
,2016-07-06,생리대,119
,2016-07-06,생수,430
,2016-07-06,숙취해소제,98
,2016-07-06,우산,21
,2016-07-06,탄산음료,183
,2016-07-07,과자,1593
,2016-07-07,라면,957
,2016-07-07,생수,451
,2016-07-07,아이스크림,1980
,2016-07-07,탄산음료,310
,2016-07-07,맥주,288
,2016-07-07,생리대,120
,2016-07-07,숙취해소제,140
,2016-07-07,스타킹,28
,2016-07-07,우산,21
,2016-07-08,과자,1838
,2016-07-08,라면,980
,2016-07-08,맥주,767
,2016-07-08,생수,902
,2016-07-08,아이스크림,2297
,2016-07-08,탄산음료,338
,2016-07-08,마스크,7
,2016-07-08,생리대,141
,2016-07-08,숙취해소제,49
,2016-07-08,스타킹,14
,2016-07-08,면도기,14
,2016-07-09,과자,2050
,2016-07-09,라면,880
,2016-07-09,맥주,550
,2016-07-09,생수,1114
,2016-07-09,숙취해소제,91
,2016-07-09,아이스크림,2248
,2016-07-09,탄산음료,204
,2016-07-09,면도기,14
,2016-07-09,생리대,63
,2016-07-09,스타킹,28
,2016-07-09,우산,7
,2016-07-10,과자,2036
,2016-07-10,라면,945
,2016-07-10,생리대,70
,2016-07-10,생수,592
,2016-07-10,아이스크림,2466
,2016-07-10,맥주,607
,2016-07-10,숙취해소제,91
,2016-07-10,스타킹,21
,2016-07-10,탄산음료,268
,2016-07-10,면도기,21
,2016-07-11,과자,1628
,2016-07-11,라면,1014
,2016-07-11,맥주,640
,2016-07-11,생수,712
,2016-07-11,아이스크림,2149
,2016-07-11,우산,98
,2016-07-11,탄산음료,387
,2016-07-11,면도기,21
,2016-07-11,생리대,84
,2016-07-11,숙취해소제,35
,2016-07-11,스타킹,28
,2016-07-12,과자,1697
,2016-07-12,라면,936
,2016-07-12,맥주,655
,2016-07-12,생수,599
,2016-07-12,아이스크림,2114
,2016-07-12,마스크,14
,2016-07-12,생리대,126
,2016-07-12,숙취해소제,105
,2016-07-12,탄산음료,218
,2016-07-12,스타킹,7
,2016-07-12,우산,14
,2016-07-12,면도기,7
,2016-07-13,과자,1408
,2016-07-13,라면,768
,2016-07-13,생리대,190
,2016-07-13,생수,706
,2016-07-13,아이스크림,1218
,2016-07-13,맥주,417
,2016-07-13,숙취해소제,176
,2016-07-13,스타킹,14
,2016-07-13,탄산음료,274
,2016-07-13,우산,49
,2016-07-13,마스크,7
,2016-07-13,면도기,14
,2016-07-14,과자,1260
,2016-07-14,라면,1065
,2016-07-14,생수,620
,2016-07-14,숙취해소제,133
,2016-07-14,아이스크림,1889
,2016-07-14,맥주,641
,2016-07-14,생리대,91
,2016-07-14,스타킹,14
,2016-07-14,탄산음료,175
,2016-07-14,면도기,14
,2016-07-15,과자,2007
,2016-07-15,라면,1233
,2016-07-15,생수,514
,2016-07-15,아이스크림,1247
,2016-07-15,마스크,21
,2016-07-15,맥주,591
,2016-07-15,면도기,14
,2016-07-15,생리대,119
,2016-07-15,숙취해소제,91
,2016-07-15,스타킹,35
,2016-07-15,우산,323
,2016-07-15,탄산음료,225
,2016-07-16,과자,2620
,2016-07-16,라면,987
,2016-07-16,아이스크림,1190
,2016-07-16,탄산음료,211
,2016-07-16,맥주,501
,2016-07-16,생수,358
,2016-07-16,숙취해소제,119
,2016-07-16,우산,211
,2016-07-16,생리대,21
,2016-07-16,면도기,14
,2016-07-17,과자,1620
,2016-07-17,라면,733
,2016-07-17,맥주,395
,2016-07-17,숙취해소제,98
,2016-07-17,아이스크림,1071
,2016-07-17,생리대,127
,2016-07-17,생수,465
,2016-07-17,스타킹,21
,2016-07-17,우산,21
,2016-07-17,탄산음료,147
,2016-07-17,면도기,7
,2016-07-18,과자,1698
,2016-07-18,라면,1085
,2016-07-18,맥주,395
,2016-07-18,생수,537
,2016-07-18,아이스크림,1354
,2016-07-18,우산,7
,2016-07-18,면도기,28
,2016-07-18,생리대,84
,2016-07-18,숙취해소제,147
,2016-07-18,스타킹,21
,2016-07-18,탄산음료,198
,2016-07-18,마스크,14
,2016-07-19,과자,1606
,2016-07-19,라면,980
,2016-07-19,맥주,458
,2016-07-19,면도기,14
,2016-07-19,생리대,98
,2016-07-19,아이스크림,2579
,2016-07-19,탄산음료,189
,2016-07-19,마스크,28
,2016-07-19,생수,529
,2016-07-19,숙취해소제,155
,2016-07-19,스타킹,28
,2016-07-20,과자,1572
,2016-07-20,라면,1021
,2016-07-20,생리대,77
,2016-07-20,아이스크림,2325
,2016-07-20,탄산음료,175
,2016-07-20,맥주,444
,2016-07-20,면도기,14
,2016-07-20,생수,628
,2016-07-20,숙취해소제,134
,2016-07-20,스타킹,35
,2016-07-20,우산,7
,2016-07-21,과자,1824
,2016-07-21,라면,1170
,2016-07-21,생수,951
,2016-07-21,아이스크림,2439
,2016-07-21,맥주,465
,2016-07-21,생리대,56
,2016-07-21,숙취해소제,77
,2016-07-21,스타킹,49
,2016-07-21,탄산음료,260
,2016-07-22,과자,1838
,2016-07-22,라면,1106
,2016-07-22,생리대,141
,2016-07-22,생수,761
,2016-07-22,스타킹,35
,2016-07-22,아이스크림,2015
,2016-07-22,맥주,635
,2016-07-22,면도기,21
,2016-07-22,숙취해소제,147
,2016-07-22,우산,7
,2016-07-22,탄산음료,282
,2016-07-23,과자,2078
,2016-07-23,라면,1014
,2016-07-23,생수,592
,2016-07-23,아이스크림,1860
,2016-07-23,우산,212
,2016-07-23,탄산음료,261
,2016-07-23,맥주,627
,2016-07-23,면도기,21
,2016-07-23,생리대,70
,2016-07-23,숙취해소제,91
,2016-07-23,스타킹,14
,2016-07-24,과자,2156
,2016-07-24,라면,1091
,2016-07-24,맥주,585
,2016-07-24,아이스크림,2424
,2016-07-24,우산,302
,2016-07-24,탄산음료,155
,2016-07-24,면도기,42
,2016-07-24,생리대,120
,2016-07-24,생수,550
,2016-07-24,숙취해소제,70
,2016-07-25,과자,1465
,2016-07-25,라면,901
,2016-07-25,생수,564
,2016-07-25,아이스크림,2199
,2016-07-25,탄산음료,211
,2016-07-25,맥주,550
,2016-07-25,생리대,92
,2016-07-25,스타킹,21
,2016-07-25,숙취해소제,21
,2016-07-25,우산,7
,2016-07-25,마스크,14
,2016-07-25,면도기,7
,2016-07-26,과자,1254
,2016-07-26,라면,958
,2016-07-26,생리대,148
,2016-07-26,생수,478
,2016-07-26,아이스크림,1776
,2016-07-26,탄산음료,345
,2016-07-26,맥주,367
,2016-07-26,면도기,14
,2016-07-26,숙취해소제,28
,2016-07-26,스타킹,7
,2016-07-27,과자,1635
,2016-07-27,라면,894
,2016-07-27,생수,591
,2016-07-27,아이스크림,1952
,2016-07-27,우산,239
,2016-07-27,탄산음료,239
,2016-07-27,맥주,274
,2016-07-27,생리대,99
,2016-07-27,숙취해소제,70
,2016-07-27,스타킹,28
,2016-07-28,과자,1578
,2016-07-28,라면,1000
,2016-07-28,맥주,606
,2016-07-28,아이스크림,2106
,2016-07-28,탄산음료,231
,2016-07-28,면도기,35
,2016-07-28,생리대,134
,2016-07-28,생수,543
,2016-07-28,숙취해소제,35
,2016-07-28,스타킹,7
,2016-07-29,과자,1790
,2016-07-29,라면,1304
,2016-07-29,맥주,323
,2016-07-29,면도기,28
,2016-07-29,생리대,98
,2016-07-29,생수,535
,2016-07-29,숙취해소제,14
,2016-07-29,스타킹,7
,2016-07-29,아이스크림,1085
,2016-07-29,우산,225
,2016-07-29,탄산음료,197
,2016-07-30,과자,1938
,2016-07-30,라면,937
,2016-07-30,맥주,627
,2016-07-30,생수,817
,2016-07-30,아이스크림,2206
,2016-07-30,우산,21
,2016-07-30,탄산음료,239
,2016-07-30,생리대,84
,2016-07-30,숙취해소제,98
,2016-07-30,면도기,35
,2016-07-30,스타킹,7
,2016-07-31,과자,1846
,2016-07-31,라면,825
,2016-07-31,생수,571
,2016-07-31,아이스크림,1930
,2016-07-31,탄산음료,226
,2016-07-31,맥주,458
,2016-07-31,면도기,28
,2016-07-31,생리대,84
,2016-07-31,숙취해소제,49
,2016-07-31,우산,7
,2016-07-31,마스크,14
,2016-08-01,과자,1380
,2016-08-01,라면,852
,2016-08-01,생수,451
,2016-08-01,아이스크림,1819
,2016-08-01,맥주,422
,2016-08-01,면도기,56
,2016-08-01,생리대,148
,2016-08-01,스타킹,14
,2016-08-01,탄산음료,247
,2016-08-01,숙취해소제,49
,2016-08-02,과자,1712
,2016-08-02,라면,1141
,2016-08-02,생수,718
,2016-08-02,아이스크림,1719
,2016-08-02,우산,197
,2016-08-02,탄산음료,289
,2016-08-02,맥주,464
,2016-08-02,면도기,7
,2016-08-02,생리대,105
,2016-08-02,숙취해소제,113
,2016-08-02,스타킹,21
,2016-08-03,과자,1452
,2016-08-03,라면,1240
,2016-08-03,생수,662
,2016-08-03,숙취해소제,183
,2016-08-03,아이스크림,2339
,2016-08-03,탄산음료,247
,2016-08-03,마스크,7
,2016-08-03,맥주,507
,2016-08-03,생리대,77
,2016-08-03,스타킹,56
,2016-08-03,우산,7
,2016-08-03,면도기,14
,2016-08-04,과자,1473
,2016-08-04,라면,1099
,2016-08-04,생리대,63
,2016-08-04,아이스크림,2516
,2016-08-04,탄산음료,252
,2016-08-04,마스크,7
,2016-08-04,맥주,346
,2016-08-04,생수,527
,2016-08-04,숙취해소제,119
,2016-08-04,스타킹,28
,2016-08-04,면도기,28
,2016-08-05,과자,1797
,2016-08-05,라면,993
,2016-08-05,면도기,28
,2016-08-05,생수,662
,2016-08-05,맥주,564
,2016-08-05,생리대,70
,2016-08-05,숙취해소제,133
,2016-08-05,스타킹,7
,2016-08-05,아이스크림,2649
,2016-08-05,탄산음료,310
,2016-08-06,과자,1564
,2016-08-06,라면,1262
,2016-08-06,맥주,662
,2016-08-06,생수,516
,2016-08-06,아이스크림,2634
,2016-08-06,탄산음료,197
,2016-08-06,생리대,42
,2016-08-06,숙취해소제,21
,2016-08-06,스타킹,7
,2016-08-07,과자,1557
,2016-08-07,라면,1056
,2016-08-07,생수,536
,2016-08-07,아이스크림,2291
,2016-08-07,맥주,408
,2016-08-07,면도기,21
,2016-08-07,생리대,91
,2016-08-07,숙취해소제,112
,2016-08-07,탄산음료,296
,2016-08-08,과자,1727
,2016-08-08,라면,1126
,2016-08-08,생리대,148
,2016-08-08,아이스크림,2451
,2016-08-08,탄산음료,380
,2016-08-08,맥주,473
,2016-08-08,생수,768
,2016-08-08,숙취해소제,49
,2016-08-08,스타킹,56
,2016-08-08,면도기,21
,2016-08-09,과자,1410
,2016-08-09,라면,1065
,2016-08-09,면도기,28
,2016-08-09,아이스크림,2410
,2016-08-09,우산,140
,2016-08-09,탄산음료,416
,2016-08-09,맥주,443
,2016-08-09,생리대,70
,2016-08-09,생수,755
,2016-08-09,숙취해소제,91
,2016-08-09,스타킹,21
,2016-08-09,마스크,7
,2016-08-10,과자,1500
,2016-08-10,라면,979
,2016-08-10,맥주,592
,2016-08-10,생수,535
,2016-08-10,아이스크림,2537
,2016-08-10,탄산음료,281
,2016-08-10,면도기,49
,2016-08-10,생리대,113
,2016-08-10,숙취해소제,77
,2016-08-10,스타킹,21
,2016-08-11,라면,1085
,2016-08-11,맥주,380
,2016-08-11,생수,853
,2016-08-11,숙취해소제,126
,2016-08-11,아이스크림,2741
,2016-08-11,탄산음료,352
,2016-08-11,과자,1374
,2016-08-11,면도기,28
,2016-08-11,생리대,70
,2016-08-12,과자,1944
,2016-08-12,라면,1134
,2016-08-12,맥주,556
,2016-08-12,생수,691
,2016-08-12,아이스크림,3284
,2016-08-12,탄산음료,387
,2016-08-12,생리대,84
,2016-08-12,숙취해소제,84
,2016-08-12,스타킹,14
,2016-08-12,면도기,7
,2016-08-13,과자,1929
,2016-08-13,라면,1169
,2016-08-13,맥주,626
,2016-08-13,면도기,28
,2016-08-13,생수,817
,2016-08-13,아이스크림,2960
,2016-08-13,탄산음료,259
,2016-08-13,생리대,70
,2016-08-13,숙취해소제,70
,2016-08-13,스타킹,7
,2016-08-14,과자,2149
,2016-08-14,라면,980
,2016-08-14,생리대,126
,2016-08-14,생수,557
,2016-08-14,아이스크림,3552
,2016-08-14,탄산음료,310
,2016-08-14,맥주,592
,2016-08-14,숙취해소제,70
,2016-08-14,스타킹,14
,2016-08-14,우산,140
,2016-08-14,면도기,56
,2016-08-15,과자,1951
,2016-08-15,라면,811
,2016-08-15,생리대,91
,2016-08-15,생수,626
,2016-08-15,아이스크림,2368
,2016-08-15,탄산음료,197
,2016-08-15,마스크,7
,2016-08-15,맥주,507
,2016-08-15,면도기,7
,2016-08-15,숙취해소제,35
,2016-08-15,스타킹,7
,2016-08-15,우산,21
,2016-08-16,과자,1706
,2016-08-16,라면,965
,2016-08-16,맥주,380
,2016-08-16,생수,499
,2016-08-16,아이스크림,1930
,2016-08-16,탄산음료,226
,2016-08-16,마스크,21
,2016-08-16,생리대,134
,2016-08-16,스타킹,14
,2016-08-16,우산,77
,2016-08-16,면도기,28
,2016-08-16,숙취해소제,56
,2016-08-17,과자,1409
,2016-08-17,라면,944
,2016-08-17,생수,684
,2016-08-17,아이스크림,2361
,2016-08-17,탄산음료,309
,2016-08-17,맥주,528
,2016-08-17,면도기,21
,2016-08-17,생리대,63
,2016-08-17,숙취해소제,112
,2016-08-17,스타킹,28
,2016-08-18,과자,1642
,2016-08-18,라면,1071
,2016-08-18,맥주,465
,2016-08-18,아이스크림,2149
,2016-08-18,탄산음료,168
,2016-08-18,면도기,7
,2016-08-18,생리대,49
,2016-08-18,생수,572
,2016-08-18,숙취해소제,98
,2016-08-18,스타킹,7
,2016-08-18,우산,7
,2016-08-19,과자,1853
,2016-08-19,라면,1141
,2016-08-19,아이스크림,2347
,2016-08-19,우산,507
,2016-08-19,탄산음료,366
,2016-08-19,맥주,761
,2016-08-19,생리대,70
,2016-08-19,생수,388
,2016-08-19,숙취해소제,98
,2016-08-19,스타킹,28
,2016-08-19,면도기,28
,2016-08-20,라면,1065
,2016-08-20,생리대,98
,2016-08-20,생수,789
,2016-08-20,아이스크림,2064
,2016-08-20,탄산음료,282
,2016-08-20,과자,1726
,2016-08-20,맥주,443
,2016-08-20,숙취해소제,119
,2016-08-20,스타킹,14
,2016-08-20,면도기,14
,2016-08-21,과자,1472
,2016-08-21,라면,1000
,2016-08-21,맥주,422
,2016-08-21,생리대,56
,2016-08-21,생수,599
,2016-08-21,아이스크림,2164
,2016-08-21,탄산음료,339
,2016-08-21,숙취해소제,56
,2016-08-21,스타킹,35
,2016-08-21,우산,14
,2016-08-21,면도기,14
,2016-08-21,마스크,7
,2016-08-22,과자,1317
,2016-08-22,라면,965
,2016-08-22,생리대,112
,2016-08-22,탄산음료,289
,2016-08-22,마스크,14
,2016-08-22,맥주,352
,2016-08-22,생수,572
,2016-08-22,아이스크림,2453
,2016-08-22,우산,14
,2016-08-22,면도기,7
,2016-08-22,스타킹,14
,2016-08-22,숙취해소제,35
,2016-08-23,과자,1380
,2016-08-23,라면,1162
,2016-08-23,생수,471
,2016-08-23,아이스크림,1572
,2016-08-23,우산,155
,2016-08-23,마스크,7
,2016-08-23,맥주,382
,2016-08-23,면도기,21
,2016-08-23,생리대,49
,2016-08-23,숙취해소제,77
,2016-08-23,스타킹,35
,2016-08-23,탄산음료,261
,2016-08-24,과자,1627
,2016-08-24,라면,1042
,2016-08-24,생수,542
,2016-08-24,아이스크림,1768
,2016-08-24,맥주,318
,2016-08-24,생리대,77
,2016-08-24,숙취해소제,133
,2016-08-24,스타킹,35
,2016-08-24,탄산음료,232
,2016-08-24,면도기,14
,2016-08-24,우산,7
,2016-08-25,과자,1493
,2016-08-25,라면,1043
,2016-08-25,맥주,464
,2016-08-25,숙취해소제,98
,2016-08-25,우산,499
,2016-08-25,마스크,7
,2016-08-25,면도기,28
,2016-08-25,생리대,127
,2016-08-25,생수,796
,2016-08-25,스타킹,28
,2016-08-25,아이스크림,1310
,2016-08-25,탄산음료,147
,2016-08-26,과자,1803
,2016-08-26,라면,1239
,2016-08-26,맥주,613
,2016-08-26,아이스크림,1417
,2016-08-26,탄산음료,168
,2016-08-26,면도기,21
,2016-08-26,생리대,70
,2016-08-26,생수,606
,2016-08-26,숙취해소제,140
,2016-08-26,스타킹,14
,2016-08-26,우산,35
,2016-08-27,과자,1810
,2016-08-27,라면,930
,2016-08-27,생수,760
,2016-08-27,스타킹,35
,2016-08-27,아이스크림,1508
,2016-08-27,탄산음료,183
,2016-08-27,맥주,592
,2016-08-27,생리대,148
,2016-08-27,숙취해소제,113
,2016-08-27,면도기,14
,2016-08-27,우산,14
,2016-08-28,과자,1881
,2016-08-28,라면,1100
,2016-08-28,아이스크림,1472
,2016-08-28,우산,761
,2016-08-28,맥주,556
,2016-08-28,생리대,105
,2016-08-28,생수,325
,2016-08-28,숙취해소제,42
,2016-08-28,스타킹,42
,2016-08-28,탄산음료,162
,2016-08-28,마스크,14
,2016-08-28,면도기,21
,2016-08-29,과자,1571
,2016-08-29,라면,979
,2016-08-29,맥주,345
,2016-08-29,생리대,91
,2016-08-29,생수,592
,2016-08-29,아이스크림,1106
,2016-08-29,탄산음료,133
,2016-08-29,숙취해소제,49
,2016-08-29,스타킹,49
,2016-08-29,면도기,7
,2016-08-30,과자,1507
,2016-08-30,라면,1023
,2016-08-30,맥주,345
,2016-08-30,생리대,84
,2016-08-30,생수,253
,2016-08-30,숙취해소제,112
,2016-08-30,스타킹,35
,2016-08-30,아이스크림,684
,2016-08-30,우산,35
,2016-08-30,탄산음료,190
,2016-08-30,마스크,7
,2016-08-30,면도기,7
,2016-08-31,과자,2015
,2016-08-31,라면,1183
,2016-08-31,생수,422
,2016-08-31,아이스크림,479
,2016-08-31,우산,176
,2016-08-31,탄산음료,147
,2016-08-31,맥주,395
,2016-08-31,면도기,35
,2016-08-31,생리대,77
,2016-08-31,숙취해소제,140
,2016-08-31,스타킹,56
,2016-08-31,마스크,7
,2016-09-01,과자,1586
,2016-09-01,라면,1007
,2016-09-01,맥주,338
,2016-09-01,생수,563
,2016-09-01,아이스크림,1176
,2016-09-01,탄산음료,457
,2016-09-01,마스크,14
,2016-09-01,생리대,35
,2016-09-01,숙취해소제,77
,2016-09-01,스타킹,49
,2016-09-01,우산,7
,2016-09-02,과자,1698
,2016-09-02,라면,965
,2016-09-02,생수,683
,2016-09-02,아이스크림,1529
,2016-09-02,탄산음료,288
,2016-09-02,맥주,479
,2016-09-02,면도기,14
,2016-09-02,생리대,105
,2016-09-02,스타킹,42
,2016-09-02,우산,14
,2016-09-02,마스크,7
,2016-09-02,숙취해소제,105
,2016-09-03,과자,1536
,2016-09-03,라면,1092
,2016-09-03,맥주,380
,2016-09-03,아이스크림,1683
,2016-09-03,탄산음료,316
,2016-09-03,마스크,7
,2016-09-03,면도기,14
,2016-09-03,생리대,162
,2016-09-03,생수,747
,2016-09-03,숙취해소제,98
,2016-09-03,스타킹,35
,2016-09-03,우산,56
,2016-09-04,과자,1931
,2016-09-04,라면,950
,2016-09-04,맥주,606
,2016-09-04,생수,712
,2016-09-04,아이스크림,1515
,2016-09-04,탄산음료,288
,2016-09-04,생리대,141
,2016-09-04,숙취해소제,127
,2016-09-04,스타킹,35
,2016-09-04,면도기,14
,2016-09-05,과자,1409
,2016-09-05,라면,979
,2016-09-05,맥주,351
,2016-09-05,생수,571
,2016-09-05,아이스크림,1700
,2016-09-05,탄산음료,366
,2016-09-05,생리대,99
,2016-09-05,숙취해소제,35
,2016-09-05,스타킹,56
,2016-09-05,면도기,7
,2016-09-06,과자,1289
,2016-09-06,라면,1128
,2016-09-06,생리대,147
,2016-09-06,생수,916
,2016-09-06,스타킹,70
,2016-09-06,아이스크림,1409
,2016-09-06,탄산음료,373
,2016-09-06,맥주,366
,2016-09-06,숙취해소제,70
,2016-09-06,면도기,21
,2016-09-06,우산,7
,2016-09-07,과자,1375
,2016-09-07,라면,1078
,2016-09-07,생리대,77
,2016-09-07,아이스크림,1156
,2016-09-07,탄산음료,401
,2016-09-07,마스크,98
,2016-09-07,맥주,380
,2016-09-07,생수,437
,2016-09-07,숙취해소제,141
,2016-09-07,스타킹,7
,2016-09-07,우산,21
,2016-09-07,면도기,14
,2016-09-08,과자,1557
,2016-09-08,라면,1198
,2016-09-08,생리대,91
,2016-09-08,아이스크림,1239
,2016-09-08,우산,726
,2016-09-08,맥주,492
,2016-09-08,생수,564
,2016-09-08,숙취해소제,154
,2016-09-08,스타킹,42
,2016-09-08,탄산음료,281
,2016-09-08,마스크,7
,2016-09-08,면도기,21
,2016-09-09,과자,2043
,2016-09-09,라면,958
,2016-09-09,맥주,661
,2016-09-09,생수,727
,2016-09-09,아이스크림,1148
,2016-09-09,탄산음료,550
,2016-09-09,마스크,49
,2016-09-09,생리대,127
,2016-09-09,숙취해소제,119
,2016-09-09,스타킹,21
,2016-09-10,과자,1727
,2016-09-10,라면,937
,2016-09-10,맥주,626
,2016-09-10,생리대,106
,2016-09-10,생수,550
,2016-09-10,아이스크림,1120
,2016-09-10,탄산음료,217
,2016-09-10,면도기,28
,2016-09-10,숙취해소제,84
,2016-09-10,스타킹,7
,2016-09-10,마스크,7
,2016-09-11,과자,1944
,2016-09-11,라면,1028
,2016-09-11,맥주,457
,2016-09-11,생수,620
,2016-09-11,아이스크림,1607
,2016-09-11,생리대,77
,2016-09-11,숙취해소제,14
,2016-09-11,탄산음료,197
,2016-09-11,스타킹,21
,2016-09-12,과자,1571
,2016-09-12,라면,958
,2016-09-12,생리대,140
,2016-09-12,생수,556
,2016-09-12,아이스크림,1325
,2016-09-12,우산,246
,2016-09-12,탄산음료,309
,2016-09-12,마스크,7
,2016-09-12,맥주,726
,2016-09-12,면도기,42
,2016-09-12,숙취해소제,246
,2016-09-12,스타킹,49
,2016-09-13,과자,1832
,2016-09-13,라면,1085
,2016-09-13,생수,572
,2016-09-13,아이스크림,1409
,2016-09-13,탄산음료,203
,2016-09-13,마스크,35
,2016-09-13,맥주,521
,2016-09-13,생리대,106
,2016-09-13,숙취해소제,56
,2016-09-13,스타킹,190
,2016-09-13,면도기,7
,2016-09-14,과자,1783
,2016-09-14,라면,930
,2016-09-14,생수,437
,2016-09-14,아이스크림,1544
,2016-09-14,맥주,437
,2016-09-14,생리대,35
,2016-09-14,숙취해소제,49
,2016-09-14,스타킹,7
,2016-09-14,우산,7
,2016-09-14,탄산음료,140
,2016-09-15,과자,1662
,2016-09-15,라면,684
